59| http://mig.jouy.inra.fr/?q=en/node/26|mig.jouy.inra.fr|
60| http://www.kazcorpus.kz/|www.kazcorpus.kz|
61| https://www.easychair.org/cfp/NLPIR2019|www.easychair.org|
62| http://link.springer.com/content/pdf/10.1007%2F978-3-642-36321-4_12.pdf|link.springer.com|
63| https://www.learntek.org/text-data-analytics-with-nltk-and-python/|www.learntek.org|
64| https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6401088/|www.ncbi.nlm.nih.gov|
65| http://ceur-ws.org/Vol-1004/paper1.pdf|ceur-ws.org|
66| https://www.anlp.jp/en/abst/vol24/no3.html|www.anlp.jp|
67| http://dean.pku.edu.cn/englishcourses/cs_detail.php?kcid=04832710&kclx=2|dean.pku.edu.cn|
68| https://www.nltk.org/book/ch12.html|www.nltk.org|
69| http://www.grupolys.org/~cgomezr/|www.grupolys.org|
70| https://hal.archives-ouvertes.fr/hal-00502700/document|hal.archives-ouvertes.fr|
71| http://www.jardcs.org/backissues/abstract.php?archiveid=5496|www.jardcs.org|
72| https://deemsoft.com/deemsoft-nlp.php|deemsoft.com|
73| http://www.diva-portal.org/smash/record.jsf?pid=diva2:1164403|www.diva-portal.org|
74| https://www.bangor.ac.uk/courses/postgraduate-modules/ICE-4721|www.bangor.ac.uk|
75| http://www.nyu.edu/projects/politicsdatalab/localdata/workshops/NLTK_Presentation.pdf|www.nyu.edu|
76| https://www.cs.jhu.edu/~jason/405/|www.cs.jhu.edu|
77| http://www.pitt.edu/~naraehan/ling1330/nltk_book.html|www.pitt.edu|
78| https://zerospeech.com/2015/|zerospeech.com|
79| https://mailman.uib.no/public/corpora/2014-November/021446.html|mailman.uib.no|
80| http://www.thalesians.com/finance/index.php/Events/Seminars/20190522LCUAmen|www.thalesians.com|
81| http://www.iclll.org/cfp.html|www.iclll.org|
82| https://dl.acm.org/citation.cfm?id=1870593|dl.acm.org|
83| http://tint.fbk.eu/tokenization.html|tint.fbk.eu|
84| https://telecom.altanai.com/2019/07/07/nlp-natural-language-processing-in-voip/comment-page-1/|telecom.altanai.com|
85| http://www.cs.upc.edu/~mlatifi/index_files/CV-Majid%20Latifi_Research.pdf|www.cs.upc.edu|
86| https://app.dimensions.ai/details/grant/grant.6503889|app.dimensions.ai|
87| http://idiom.ucsd.edu/~rlevy/lign256/winter2008/lign256_syllabus.html|idiom.ucsd.edu|
88| https://nptel.ac.in/content/storage2/courses/106105158/Solution_Assignment_1.pdf|nptel.ac.in|
89| https://www.myhuiban.com/conference/3024?lang=ja|www.myhuiban.com|
90| https://metacpan.org/pod/Alvis::NLPPlatform::NLPWrappers|metacpan.org|
91| https://www.suchanek.name/work/teaching/topics/introduction-nlp/index.html|www.suchanek.name|
92| http://cl.sd.tmu.ac.jp/~kitagawa/|cl.sd.tmu.ac.jp|
93| https://mc.ai/essential-nlp-tools-code-and-tips/|mc.ai|
94| https://aclanthology.info/papers/W15-5944/augmenting-pivot-based-smt-with-word-segmentation|aclanthology.info|
95| https://pontus.stenetorp.se/publications.html|pontus.stenetorp.se|
96| http://orcid.org/0000-0001-9844-6198|orcid.org|
97| http://homepages.inf.ed.ac.uk/scohen/mol17-slides.pdf|homepages.inf.ed.ac.uk|
98| https://www.ijcaonline.org/volume27/number6/pxc3874530.pdf|www.ijcaonline.org|
99| http://article.lujishu.net/viewarticleeng/12845638002192|article.lujishu.net|
100| https://norvig.com/ipython/README.html|norvig.com|
